506	2014-02-01 12:02:07.000	1280.2
506	2014-02-01 12:02:07.500	56.2
506	2014-02-01 12:02:08.000	870.6
506	2014-02-01 12:02:08.500	54.6
506	2014-02-01 12:02:09.000	1075.4
506	2014-02-01 12:02:09.500	55.4
506	2014-02-01 12:02:10.000	845
506	2014-02-01 12:02:10.500	54.5
506	2014-02-01 12:02:11.000	793.8
506	2014-02-01 12:02:11.500	54.3
506	2014-02-01 12:02:12.000	1152.2
506	2014-02-01 12:02:12.500	55.7
506	2014-02-01 12:02:13.000	1433.8
506	2014-02-01 12:02:13.500	56.8
506	2014-02-01 12:02:14.000	1101
506	2014-02-01 12:02:14.500	55.5
506	2014-02-01 12:02:15.000	742.6
506	2014-02-01 12:02:15.500	54.1
506	2014-02-01 12:02:16.000	1280.2
506	2014-02-01 12:02:16.500	56.2
506	2014-02-01 12:02:17.000	435.4
506	2014-02-01 12:02:17.500	52.9
506	2014-02-01 12:02:18.000	665.8
506	2014-02-01 12:02:18.500	53.8
506	2014-02-01 12:02:19.000	384.2
506	2014-02-01 12:02:19.500	52.7
506	2014-02-01 12:02:20.000	1049.8
506	2014-02-01 12:02:20.500	55.3
506	2014-02-01 12:02:21.000	77
506	2014-02-01 12:02:21.500	51.5
506	2014-02-01 12:02:22.000	256.2
506	2014-02-01 12:02:22.500	52.2
506	2014-02-01 12:02:23.000	640.2
506	2014-02-01 12:02:23.500	53.7
506	2014-02-01 12:02:24.000	768.2
506	2014-02-01 12:02:24.500	54.2
506	2014-02-01 12:02:25.000	717
506	2014-02-01 12:02:25.500	54
506	2014-02-01 12:02:26.000	973
506	2014-02-01 12:02:26.500	55
506	2014-02-01 12:02:27.000	563.4
506	2014-02-01 12:02:27.500	53.4
506	2014-02-01 12:02:28.000	512.2
506	2014-02-01 12:02:28.500	53.2
506	2014-02-01 12:02:29.000	128.2
506	2014-02-01 12:02:29.500	51.7
506	2014-02-01 12:02:30.000	6477
506	2014-02-01 12:02:30.500	50.9
506	2014-02-01 12:02:31.000	51.9
506	2014-02-01 12:02:31.500	205
506	2014-02-01 12:02:32.000	52
506	2014-02-01 12:02:32.500	768.2
506	2014-02-01 12:02:33.000	54.2
506	2014-02-01 12:02:33.500	6246.6
506	2014-02-01 12:02:34.000	50
506	2014-02-01 12:02:34.500	51.6
506	2014-02-01 12:02:35.000	717
506	2014-02-01 12:02:35.500	54
506	2014-02-01 12:02:36.000	6349
506	2014-02-01 12:02:36.500	50.4
506	2014-02-01 12:02:37.000	52.7
506	2014-02-01 12:02:37.500	409.8
506	2014-02-01 12:02:38.000	52.8
506	2014-02-01 12:02:38.500	6425.8
506	2014-02-01 12:02:39.000	50.7
506	2014-02-01 12:02:39.500	51.5
506	2014-02-01 12:02:40.000	77
506	2014-02-01 12:02:40.500	51.5
506	2014-02-01 12:02:41.000	25.8
506	2014-02-01 12:02:41.500	768.2
506	2014-02-01 12:02:42.000	54.2
506	2014-02-01 12:02:42.500	1229
506	2014-02-01 12:02:43.000	56
506	2014-02-01 12:02:43.500	307.4
506	2014-02-01 12:02:44.000	52.4
506	2014-02-01 12:02:44.500	6477
506	2014-02-01 12:02:45.000	50.9
506	2014-02-01 12:02:45.500	51.1
506	2014-02-01 12:02:46.000	55.4
506	2014-02-01 12:02:46.500	1024.2
506	2014-02-01 12:02:47.000	55.2
506	2014-02-01 12:02:47.500	1126.6
506	2014-02-01 12:02:48.000	55.6
506	2014-02-01 12:02:48.500	896.2
506	2014-02-01 12:02:49.000	54.7
506	2014-02-01 12:02:49.500	179.4
506	2014-02-01 12:02:50.000	51.9
506	2014-02-01 12:02:50.500	973
506	2014-02-01 12:02:51.000	55
506	2014-02-01 12:02:51.500	640.2
506	2014-02-01 12:02:52.000	53.7
506	2014-02-01 12:02:52.500	358.6
506	2014-02-01 12:02:53.000	52.6
506	2014-02-01 12:02:53.500	1613
506	2014-02-01 12:02:54.000	57.5
506	2014-02-01 12:02:54.500	589
506	2014-02-01 12:02:55.000	53.5
506	2014-02-01 12:02:55.500	1075.4
506	2014-02-01 12:02:56.000	55.4
506	2014-02-01 12:02:56.500	1689.8
506	2014-02-01 12:02:57.000	57.8
506	2014-02-01 12:02:57.500	1715.4
506	2014-02-01 12:02:58.000	57.9
506	2014-02-01 12:02:58.500	1229
506	2014-02-01 12:02:59.000	56
506	2014-02-01 12:02:59.500	742.6
506	2014-02-01 12:03:00.000	54.1
506	2014-02-01 12:03:00.500	691.4
506	2014-02-01 12:03:01.000	53.9
506	2014-02-01 12:03:01.500	512.2
506	2014-02-01 12:03:02.000	53.2
506	2014-02-01 12:03:02.500	128.2
506	2014-02-01 12:03:03.000	51.7
506	2014-02-01 12:03:03.500	256.2
506	2014-02-01 12:03:04.000	52.2
506	2014-02-01 12:03:04.500	614.6
506	2014-02-01 12:03:05.000	53.6
506	2014-02-01 12:03:05.500	230.6
506	2014-02-01 12:03:06.000	52.1
506	2014-02-01 12:03:06.500	333
506	2014-02-01 12:03:07.000	52.5
506	2014-02-01 12:03:07.500	512.2
506	2014-02-01 12:03:08.000	53.2
506	2014-02-01 12:03:08.500	6169.8
506	2014-02-01 12:03:09.000	49.7
506	2014-02-01 12:03:09.500	53.7
506	2014-02-01 12:03:10.000	128.2
506	2014-02-01 12:03:10.500	51.7
506	2014-02-01 12:03:11.000	6169.8
506	2014-02-01 12:03:11.500	49.7
506	2014-02-01 12:03:12.000	55.1
506	2014-02-01 12:03:12.500	1101
506	2014-02-01 12:03:13.000	55.5
506	2014-02-01 12:03:13.500	0.2
506	2014-02-01 12:03:14.000	51.2
